text,label
"Six properties with three houses each gives you 50% of the houses, six properties with four houses",0
"Very, very happy with this purchase.",1
When the youngster arrives in China there is an instant American friend just waiting for him.,0
Free floating driver provides great resonance (try putting your fingers over the screen mesh at the outer end of the earbud - dramatic difference!).,1
it makes taking product shots with my DSLR very easy.,1
"downright simplistic and utterly unconvincing (again, it seems like a regressed Zimmer; he's written music that's much more complex and creative).",1
"She loves trying to serve us pizza, I think this toy will last us a while & be used quite a bit.",1
"It's a game that takes just a minute or two to learn, and just a few turns around the board to get the hang of how to play your turn.",1
For the price this sucker rocks!,1
"Yes, it is different, with many numbers culled from early '20s and '30s jazz; within the mix are some beautiful ballads, and two tracks that will be really enjoyed by those who love it when jazz meets the blues ('I'm A Little Mixed Up' and",1
This story isn't funny either.,1
Love the llama llama books!,0
NO EAR PHONE JACK FOR MY DESK,0
If you are looking for good sound for the money.,1
"She could make so much more money churning out more middle of the road classics for fans that can't get enough of the more mainstream jazz arrangements, and DK could stifle her creativity and adventurous spirit for that reason.",0
The barracks looks like one would imagine.,0
Fisheye whenever I am going to a new city or event where I'll want to take it all in.,1
"And, I do not see the difference between using a large format paper for the background and this one.",1
I had to screw in wall hanger mounts for all of my other Sony speakers,1
I received this book as a gift.,0
"""These Dreams of You"" is a blithe, soulful love song.",1
and it's instantly forgettable.,0
I use this as a baby shower gift and put all my gifts inside of it.,0
"I wanted to slap her upside the head and say ""leave the poor man alone!""",0
the classic dance anthem Believe brought me to like her latest musical effort.,1
and I realized that it really isn't that hard.,0
"If you don't know much about WWI, you'll learn a ton with this book.",1
"These will add bulk to a mixed set we are building up for our girls, but I will never buy these again, as any structure we have built so far exclusively using these generic legos has been far inferior to a comparable set built with the real deal.",1
"I'm hoping they will fix it, but otherwise, I just paid for absolutely nothing but a waste of time.",1
"It is, however, a nice modern version that kids today can benefit from.",1
that almost anyone can do & anyone can follow who even aren't taht coordinated.,1
"The players work together to solve the riddle of who stole the ring, which stops the usual competetive rows between the girls.",1
The sword itself has a lot of really cool features.,1
Not my choice to influence.,0
"I am a HUGE Chicago fan, so loved this CD.",1
My 3 year old nephew really loves playing with this toy.,1
At $15 I'll say that I should have known better.,0
"If you are a McCartney fan, as I am, you will love this wonderful tribute.",1
I wish Canon would have included the more prosaic optical flash slave feature as well for those of us non-professionals who still enjoy using good equipment.,1
I had the same problem taking pics at a church event.,0
save your money...buy something else,1
", I have to lay the table on its side and use both hands.",1
when can i hear it again...,0
and they work great for that as well as for music listening.,1
A slow guitar groove works greatly in tandem to Cornell's calm verse vocals before spurring into a blistering vocal attack on the chorus.,1
"Great compilation of Tupac's hits except for that freaking """,1
A game usually takes around 15 minutes to finish.,0
The down side would be those parts are easily removed and lost....,1
The other episodes of Season One are stellar.,1
It was incredibly difficult to read!,1
This charger does not work withe Nikon D80 batteries.,1
and he still plays with it.,0
The headphones are able to play sound clear and bass does not distort the sounds in these headphones.,1
"I tried a pair of yurbuds (the focus 100 model) that I found while shopping at target recently, but had to return them because though they were comfortable, I couldn't bear the poor sound quality, which was definitely worse than apple's headphones.",1
"While it is huge, it fits really tight with the canon grip on the T2i.",1
I think it is a wonderful product,1
and I'm sure every parent out there would approve of this gift and appreciate the fact that it's such a thoughtful gift.,0
It's encouraging to read (maybe in a masochistic sort of way),1
"Between ""Say Hello 2 Heaven"" and ""Hunger Strike"" this is a classic.",1
We are never too old to be reminded about sharing and the illustrations are so perfect for the message.,1
"To the rage-infested, ""Hit'em Up"" to the danceable ""California Love"" and the eery """,0
"right, you can get a clean key off of it.",0
"I will say though, that this center channel is clear as could be to me and for $95.99, yes!",1
I am happy with this purchase.,1
"At 13 tracks and roughly 57 minutes of playing time, it has plenty of time to weave its magic and you'll be under the spell of the album long before the end.",1
